municipality_code,municipality,year,female_population_2022,all_female_records,violencia_domestica_lesao,lesao_corporal,violencia_sexual,estupro,estupro_vulneravel,homicidio_mulher,feminicidio,tentativa_feminicidio,selected_vaw_records,rate_all_female_records_per_100k_women,rate_violencia_domestica_lesao_per_100k_women,rate_lesao_corporal_per_100k_women,rate_violencia_sexual_per_100k_women,rate_estupro_per_100k_women,rate_estupro_vulneravel_per_100k_women,rate_homicidio_mulher_per_100k_women,rate_feminicidio_per_100k_women,rate_tentativa_feminicidio_per_100k_women,rate_selected_vaw_records_per_100k_women
1506302,Salvaterra,2023,12078,273,51,88,34,7,27,0,0,0,85,2260.307998012916,422.25534028812723,728.5974499089253,281.50356019208476,57.956615333664516,223.54694485842026,0.0,0.0,0.0,703.758900480212
1506351,Santa Bárbara do Pará,2023,10602,157,22,31,19,5,14,2,1,0,42,1480.8526693076776,207.508017355216,292.39766081871346,179.21146953405017,47.160913035276366,132.05055649877383,18.864365214110546,9.432182607055273,0.0,396.15166949632146
1506401,Santa Cruz do Arari,2023,3557,50,11,31,0,0,0,0,0,0,11,1405.678942929435,309.2493674444757,871.5209446162496,0.0,0.0,0.0,0.0,0.0,0.0,309.2493674444757
1506500,Santa Izabel do Pará,2023,33377,527,56,99,42,9,33,3,0,0,98,1578.9315996045182,167.78020792761484,296.6114390148905,125.83515594571112,26.964676274080954,98.87047967163016,8.98822542469365,0.0,0.0,293.6153638733259
1506559,Santa Luzia do Pará,2023,10130,60,14,20,8,1,7,0,0,0,22,592.3000987166831,138.20335636722606,197.43336623889437,78.97334649555775,9.871668311944719,69.10167818361303,0.0,0.0,0.0,217.17670286278383
1506583,Santa Maria das Barreiras,2023,7778,56,18,28,9,1,8,0,0,0,27,719.9794291591669,231.42195937258938,359.98971457958345,115.71097968629469,12.856775520699408,102.85420416559526,0.0,0.0,0.0,347.13293905888406
1506609,Santa Maria do Pará,2023,12477,96,16,27,10,1,9,0,0,0,26,769.4157249338783,128.23595415564637,216.3981726376533,80.147471347279,8.014747134727898,72.1327242125511,0.0,0.0,0.0,208.3834255029254
1506708,Santana do Araguaia,2023,15740,282,95,123,20,4,16,3,0,0,115,1791.6137229987296,603.5578144853876,781.448538754765,127.06480304955528,25.412960609911053,101.65184243964421,19.05972045743329,0.0,0.0,730.6226175349428
1506807,Santarém,2023,168862,2273,398,601,147,36,111,8,3,0,548,1346.0695716028472,235.69541992869918,355.91192808328697,87.05333349125321,21.319183712143644,65.73414977910957,4.737596380476365,1.776598642678637,0.0,324.52535206263104
1506906,Santarém Novo,2023,2911,42,17,19,6,2,4,1,0,0,23,1442.8031604259704,583.9917554105118,652.6966678117485,206.11473720371006,68.7049124012367,137.4098248024734,34.35245620061835,0.0,0.0,790.1064926142219
1507003,Santo Antônio do Tauá,2023,13701,226,52,72,25,5,20,0,0,0,77,1649.5146339683236,379.53434055908326,525.5090869279614,182.46843296109773,36.49368659221955,145.9747463688782,0.0,0.0,0.0,562.002773520181
1507102,São Caetano de Odivelas,2023,8193,116,24,37,22,2,20,0,0,0,46,1415.842792627853,292.9329915781765,451.60502868302206,268.52190894666177,24.41108263151471,244.11082631514708,0.0,0.0,0.0,561.4549005248382
1507151,São Domingos do Araguaia,2023,10376,69,27,37,3,2,1,1,0,0,30,664.9961449498844,260.2158828064765,356.5921356977641,28.912875867386276,19.275250578257516,9.637625289128758,9.637625289128758,0.0,0.0,289.12875867386276
1507201,São Domingos do Capim,2023,14584,94,17,27,20,2,18,0,0,0,37,644.5419637959408,116.5660998354361,185.13439385628084,137.13658804168952,13.713658804168952,123.42292923752058,0.0,0.0,0.0,253.7026878771256
1507300,São Félix do Xingu,2023,30588,398,83,113,76,17,59,3,1,0,160,1301.1638551065778,271.3482411403165,369.42591866091277,248.463449718844,55.57735059500458,192.88609912383941,9.80776775205963,3.26925591735321,0.0,523.0809467765137
1507409,São Francisco do Pará,2023,7348,73,14,18,3,0,3,0,0,0,17,993.4676102340773,190.5280348394121,244.96461622210126,40.827436037016874,0.0,40.827436037016874,0.0,0.0,0.0,231.35547087642897
1507458,São Geraldo do Araguaia,2023,12013,115,32,49,19,1,18,0,0,0,51,957.2962623824191,266.37809040206446,407.8914509281612,158.16199117622574,8.324315325064514,149.83767585116126,0.0,0.0,0.0,424.5400815782902
1507466,São João da Ponta,2023,2143,28,3,5,2,0,2,0,0,0,5,1306.5795613625758,139.99066728884742,233.31777881474568,93.32711152589827,0.0,93.32711152589827,0.0,0.0,0.0,233.31777881474568
1507474,São João de Pirabas,2023,10031,107,22,32,20,4,16,0,0,0,42,1066.6932509221415,219.32010766623466,319.01106569634135,199.38191606021334,39.87638321204267,159.50553284817067,0.0,0.0,0.0,418.70202372644803
1507508,São João do Araguaia,2023,6374,48,10,14,10,1,9,1,1,0,21,753.0593034201444,156.88735487919672,219.64229683087544,156.88735487919672,15.688735487919672,141.19861939127708,15.688735487919672,15.688735487919672,0.0,329.46344524631314
1507607,São Miguel do Guamá,2023,26713,441,106,132,41,6,35,2,2,0,149,1650.8815932317598,396.81054168382434,494.14142926664914,153.48332272676225,22.460974057574965,131.0223486691873,7.486991352524988,7.486991352524988,0.0,557.7808557631116
1507706,São Sebastião da Boa Vista,2023,12314,150,34,52,20,2,18,0,0,0,54,1218.1257105733312,276.1084943966217,422.2835796654215,162.4167614097775,16.24167614097775,146.17508526879973,0.0,0.0,0.0,438.5252558063992
1507755,Sapucaia,2023,2879,30,8,12,5,1,4,0,0,0,13,1042.0284821118444,277.8742618964918,416.8113928447377,173.67141368530739,34.73428273706148,138.9371309482459,0.0,0.0,0.0,451.54567558179923
1507805,Senador José Porfírio,2023,10381,108,28,36,25,6,19,0,0,0,53,1040.3622001733938,269.72353337828724,346.7874000577979,240.82458337347077,57.79790000963298,183.02668336383778,0.0,0.0,0.0,510.548116751758
1507904,Soure,2023,12264,334,90,141,17,9,8,1,1,0,108,2723.4181343770383,733.8551859099804,1149.706457925636,138.6170906718852,73.38551859099803,65.23157208088715,8.153946510110893,8.153946510110893,0.0,880.6262230919765
1507953,Tailândia,2023,35923,494,127,157,62,15,47,2,1,0,190,1375.163544247418,353.5339476101662,437.04590373855194,172.5913759986638,41.75597806419285,130.83539793447093,5.567463741892381,2.7837318709461907,0.0,528.9090554797763
1507961,Terra Alta,2023,5103,66,18,23,6,0,6,0,0,0,24,1293.3568489124045,352.7336860670194,450.71526553008033,117.57789535567314,0.0,117.57789535567314,0.0,0.0,0.0,470.31158142269254
1507979,Terra Santa,2023,9263,151,36,54,25,4,21,0,0,0,61,1630.1414228651627,388.64298823275396,582.9644823491309,269.89096405052356,43.182554248083775,226.7084098024398,0.0,0.0,0.0,658.5339522832775
1508001,Tomé-Açu,2023,33173,603,110,176,97,17,80,2,0,0,207,1817.7433454918155,331.5949718144274,530.5519549030838,292.4064751454496,51.24649564404787,241.15997950140172,6.028999487535043,0.0,0.0,624.001446959877
1508035,Tracuateua,2023,13891,127,24,39,7,1,6,0,0,0,31,914.2610323230869,172.77373839176445,280.75732488661725,50.39234036426463,7.198905766323519,43.19343459794111,0.0,0.0,0.0,223.16607875602907
1508050,Trairão,2023,7222,98,27,42,19,0,19,1,0,0,46,1356.9648296870673,373.85765715868183,581.5563555801717,263.0850180005539,0.0,263.0850180005539,13.846579894765993,0.0,0.0,636.9426751592357
1508084,Tucumã,2023,19793,160,22,29,30,3,27,3,1,0,53,808.3665942504927,111.15040670944273,146.51644520790177,151.56873642196737,15.156873642196736,136.41186277977062,15.156873642196736,5.052291214065579,0.0,267.77143434547565
1508100,Tucuruí,2023,46135,788,123,182,82,9,73,3,2,0,207,1708.0307792348544,266.6088652866587,394.494418554243,177.73924352443916,19.507965752682345,158.2312777717568,6.502655250894116,4.335103500596077,0.0,448.6832123116939
1508126,Ulianópolis,2023,18972,173,66,82,25,4,21,1,0,0,91,911.8701243938435,347.8810879190386,432.21589711153274,131.77313936327218,21.08370229812355,110.68943706514865,5.270925574530888,0.0,0.0,479.6542272823108
1508159,Uruará,2023,20746,227,55,75,24,8,16,3,1,0,80,1094.1868311963751,265.1113467656416,361.5154728622385,115.68495131591631,38.56165043863877,77.12330087727754,14.460618914489539,4.8202063048298465,0.0,385.6165043863877
1508209,Vigia,2023,25137,324,42,78,25,3,22,0,0,0,67,1288.936627282492,167.0843776106934,310.2995584198592,99.45498667303178,11.934598400763814,87.52038827226798,0.0,0.0,0.0,266.5393642837252
1508308,Viseu,2023,28220,230,31,52,39,4,35,3,0,0,70,815.0248051027639,109.85116938341602,184.26647767540751,138.19985825655564,14.174344436569807,124.02551381998582,10.630758327427356,0.0,0.0,248.05102763997164
1508357,Vitória do Xingu,2023,7576,155,30,47,27,0,27,0,0,0,57,2045.934530095037,395.987328405491,620.3801478352692,356.3885955649419,0.0,356.3885955649419,0.0,0.0,0.0,752.375923970433
1508407,Xinguara,2023,26303,325,110,137,25,2,23,3,1,0,136,1235.6005018438962,418.2032467779341,520.853134623427,95.04619244953048,7.603695395962438,87.44249705356803,11.405543093943656,3.801847697981219,0.0,517.0512869254458
1500107,Abaetetuba,2024,78891,1112,179,325,122,17,105,1,0,0,301,1409.539744711057,226.89533660366834,411.96080668263807,154.643748970098,21.548719118784145,133.09502985131385,1.2675717128696555,0.0,0.0,381.53908557376633
1500131,Abel Figueiredo,2024,3023,36,11,14,7,2,5,1,0,0,18,1190.8699966920278,363.87694343367514,463.11610982467744,231.55805491233872,66.15944426066821,165.39861065167054,33.079722130334105,0.0,0.0,595.4349983460139
1500206,Acará,2024,28472,230,38,62,47,6,41,0,0,0,85,807.8111829165496,133.46445630795168,217.75779713402642,165.0744591177297,21.073335206518685,144.001123911211,0.0,0.0,0.0,298.53891542568135
1500305,Afuá,2024,18057,165,38,46,19,1,18,0,0,0,57,913.7730520019937,210.44470288530763,254.74885086116186,105.22235144265382,5.538018496981779,99.68433294567204,0.0,0.0,0.0,315.66705432796147
1500347,Água Azul do Norte,2024,8384,63,15,22,12,0,12,1,0,0,27,751.4312977099237,178.91221374045801,262.40458015267177,143.12977099236642,0.0,143.12977099236642,11.927480916030534,0.0,0.0,322.04198473282446
1500404,Alenquer,2024,33688,265,52,84,25,2,23,1,1,0,78,786.6302540964142,154.3576347660888,249.34694846829734,74.2104013298504,5.936832106388032,68.27356922346236,2.968416053194016,2.968416053194016,0.0,231.53645214913323
1500503,Almeirim,2024,16633,172,33,57,27,0,27,1,0,0,60,1034.0888594961823,198.40076955450007,342.69223832140926,162.32790236277282,0.0,162.32790236277282,6.012144531954548,0.0,0.0,360.7286719172729
1500602,Altamira,2024,63337,803,204,291,65,11,54,4,0,0,269,1267.8213366594566,322.08661603801886,459.4470846424681,102.62563746309425,17.367415570677487,85.25822189241676,6.315423843882722,0.0,0.0,424.7122535011131
1500701,Anajás,2024,13503,177,33,61,23,4,19,0,0,0,56,1310.8198178182627,244.3901355254388,451.75146263793226,170.33251869954825,29.62304673035622,140.709471969192,0.0,0.0,0.0,414.722654224987
1500800,Ananindeua,2024,251474,5802,460,836,207,43,164,4,1,0,668,2307.1967678567166,182.9214948662685,332.43993414826184,82.31467268982081,17.09918321575988,65.21548947406093,1.590621694489291,0.39765542362232276,0.0,265.6338229797116
1500859,Anapu,2024,15245,162,41,54,23,4,19,1,1,0,65,1062.6434896687438,268.94063627418825,354.2144965562479,150.8691374221056,26.23811085601837,124.63102656608724,6.5595277140045924,6.5595277140045924,0.0,426.3693014102984
1500909,Augusto Corrêa,2024,21776,182,33,44,24,2,22,0,0,0,57,835.7825128581926,151.54298310066127,202.0573108008817,110.21307861866275,9.184423218221895,101.02865540044085,0.0,0.0,0.0,261.756061719324
1500958,Aurora do Pará,2024,11695,77,18,34,7,1,6,1,1,0,26,658.4010260795211,153.9119281744335,290.7225309961522,59.854638734501926,8.550662676357417,51.3039760581445,8.550662676357417,8.550662676357417,0.0,222.31722958529286
1501006,Aveiro,2024,8704,29,6,8,5,0,5,1,1,0,12,333.18014705882354,68.93382352941177,91.91176470588235,57.44485294117647,0.0,57.44485294117647,11.488970588235293,11.488970588235293,0.0,137.86764705882354
1501105,Bagre,2024,15639,153,16,33,26,2,24,0,0,0,42,978.3234222136965,102.30833173476566,211.01093420295416,166.25103906899417,12.788541466845707,153.4624976021485,0.0,0.0,0.0,268.5593708037598
1501204,Baião,2024,25724,220,50,82,15,2,13,1,0,0,65,855.2324677344114,194.37101539418444,318.7684652464624,58.31130461825532,7.774840615767377,50.536464002487946,3.8874203078836884,0.0,0.0,252.68232001243976
1501253,Bannach,2024,1867,8,0,3,3,0,3,0,0,0,3,428.49491162292446,0.0,160.68559185859667,160.68559185859667,0.0,160.68559185859667,0.0,0.0,0.0,160.68559185859667
1501303,Barcarena,2024,63256,1019,171,241,117,20,97,1,1,0,289,1610.9143796635892,270.3300872644492,380.9915264955103,184.9626912862021,31.617554066017455,153.34513722018465,1.5808777033008725,1.5808777033008725,0.0,456.8736562539522
1501402,Belém,2024,692626,20400,1483,2612,624,146,478,20,2,1,2110,2945.3124774409275,214.11266686494588,377.11549956253447,90.09191107466367,21.079197142469386,69.01271393219429,2.8875612523930667,0.2887561252393066,0.1443780626196533,304.6377121274685
1501451,Belterra,2024,8935,100,18,30,13,2,11,1,1,0,32,1119.194180190263,201.45495243424736,335.7582540570789,145.49524342473418,22.383883603805263,123.11135982092893,11.191941801902631,11.191941801902631,0.0,358.1421376608842
1501501,Benevides,2024,32316,525,65,108,55,8,47,0,0,0,120,1624.5822502784997,201.13875479638568,334.19977720014856,170.19433098155713,24.755539051862854,145.43879192969428,0.0,0.0,0.0,371.3330857779428
1501576,Bom Jesus do Tocantins,2024,8036,82,23,28,10,1,9,0,0,0,33,1020.408163265306,286.21204579392736,348.4320557491289,124.44001991040318,12.444001991040318,111.99601791936286,0.0,0.0,0.0,410.6520657043305
1501600,Bonito,2024,6145,41,8,13,3,2,1,0,0,0,11,667.2091131000814,130.18714401952806,211.5541090317331,48.82017900732303,32.546786004882016,16.273393002441008,0.0,0.0,0.0,179.00732302685108
1501709,Bragança,2024,61501,826,105,174,54,4,50,1,1,0,160,1343.0675923968715,170.72893123689045,282.922228906847,87.80345035040081,6.503959285214875,81.29949106518593,1.6259898213037187,1.6259898213037187,0.0,260.158371408595
1501725,Brasil Novo,2024,12083,87,24,30,21,4,17,1,0,0,45,720.0198626168998,198.62616899776543,248.2827112472068,173.79789787304477,33.10436149962757,140.6935363734172,8.276090374906893,0.0,0.0,372.42406687081024
1501758,Brejo Grande do Araguaia,2024,3344,31,12,19,5,0,5,0,0,0,17,927.0334928229665,358.85167464114835,568.1818181818182,149.52153110047846,0.0,149.52153110047846,0.0,0.0,0.0,508.37320574162675
1501782,Breu Branco,2024,22612,198,33,55,36,7,29,1,0,0,69,875.6412524323367,145.9402087387228,243.23368123120468,159.20750044224306,30.957013974880596,128.25048646736246,4.422430567840085,0.0,0.0,305.1477091809659
1501808,Breves,2024,51690,730,122,191,83,16,67,3,1,0,206,1412.265428516154,236.02244147804217,369.5105436254595,160.57264461211068,30.953762816792416,129.61888179531823,5.803830528148578,1.934610176049526,0.0,398.5296962662024
1501907,Bujaru,2024,12030,115,29,46,19,3,16,0,0,0,48,955.9434746467166,241.06400665004156,382.3773898586866,157.93848711554446,24.937655860349125,133.00083125519535,0.0,0.0,0.0,399.002493765586
1501956,Cachoeira do Piriá,2024,9279,49,13,18,10,3,7,0,0,0,23,528.0741459208966,140.1013040198297,193.98642095053347,107.77023386140748,32.33107015842224,75.43916370298524,0.0,0.0,0.0,247.8715378812372
1502004,Cachoeira do Arari,2024,11855,137,33,72,14,2,12,0,0,0,47,1155.630535638971,278.36355967946014,607.3386756642767,118.09363137916492,16.87051876845213,101.22311261071277,0.0,0.0,0.0,396.457191058625
1502103,Cametá,2024,65344,666,116,207,74,14,60,0,0,0,190,1019.2213516160626,177.52203721841332,316.785014691479,113.24681684622918,21.42507345739471,91.82174338883448,0.0,0.0,0.0,290.7688540646425
1502152,Canaã dos Carajás,2024,37692,690,164,228,51,7,44,3,1,0,216,1830.6271887933779,435.10559269871595,604.9028971665075,135.3072269977714,18.571580176164705,116.73564682160671,7.959248646927731,2.6530828823092434,0.0,573.0659025787966
1502202,Capanema,2024,36044,470,91,120,38,3,35,1,0,0,129,1303.9618244367994,252.46920430584842,332.92642326045944,105.4267006991455,8.323160581511486,97.10354011763401,2.774386860503829,0.0,0.0,357.8959050049939
1502301,Capitão Poço,2024,27835,177,46,77,19,1,18,1,0,0,65,635.8900664630861,165.25956529549129,276.6301419076702,68.25938566552901,3.592599245554158,64.66678641997485,3.592599245554158,0.0,0.0,233.51895096102032
1502400,Castanhal,2024,99750,2234,279,395,112,33,79,2,0,0,391,2239.5989974937343,279.69924812030075,395.98997493734333,112.28070175438596,33.0827067669173,79.19799498746866,2.0050125313283207,0.0,0.0,391.9799498746867
1502509,Chaves,2024,9639,64,19,36,12,1,11,0,0,0,31,663.9692914202718,197.11588339039318,373.48272642390293,124.49424214130097,10.374520178441747,114.11972196285923,0.0,0.0,0.0,321.61012553169417
1502608,Colares,2024,6422,52,12,21,4,1,3,0,0,0,16,809.7165991902834,186.85767673621925,327.0009342883837,62.28589224540642,15.571473061351606,46.71441918405481,0.0,0.0,0.0,249.1435689816257
1502707,Conceição do Araguaia,2024,22127,260,75,102,19,3,16,3,0,0,94,1175.0350250824783,338.9524110814842,460.9752790708185,85.86794414064265,13.558096443259366,72.30984769738329,13.558096443259366,0.0,0.0,424.82035522212675
1502756,Concórdia do Pará,2024,13331,227,40,61,25,2,23,0,0,0,65,1702.7979896481884,300.0525091891081,457.5800765133899,187.53281824319257,15.002625459455405,172.53019278373714,0.0,0.0,0.0,487.58532743230063
1502764,Cumaru do Norte,2024,6330,71,24,42,6,1,5,0,1,0,31,1121.6429699842022,379.1469194312796,663.5071090047394,94.7867298578199,15.79778830963665,78.98894154818325,0.0,15.79778830963665,0.0,489.7314375987362
1502772,Curionópolis,2024,9754,113,23,34,15,3,12,0,0,0,38,1158.4990773016198,235.80069714988724,348.5749436128768,153.78306335862212,30.756612671724422,123.02645068689769,0.0,0.0,0.0,389.58376050850933
1502806,Curralinho,2024,16040,275,37,79,22,3,19,1,0,0,59,1714.4638403990025,230.67331670822944,492.5187032418952,137.1571072319202,18.703241895261847,118.45386533665834,6.234413965087281,0.0,0.0,367.8304239401496
1502855,Curuá,2024,6779,72,17,28,3,1,2,0,0,0,20,1062.103555096622,250.77445050892462,413.0402714264641,44.25431479569258,14.751438265230862,29.502876530461723,0.0,0.0,0.0,295.0287653046172
1502905,Curuçá,2024,20517,275,18,41,19,2,17,1,0,0,37,1340.3519032997026,87.73212457961691,199.83428376468294,92.60613150070674,9.748013842179656,82.85811765852708,4.874006921089828,0.0,0.0,180.33825608032365
1502939,Dom Eliseu,2024,29577,158,21,39,40,4,36,1,1,0,62,534.1988707441593,71.00111573181864,131.85921493052032,135.2402204415593,13.524022044155931,121.71619839740337,3.3810055110389827,3.3810055110389827,0.0,209.62234168441694
1502954,Eldorado do Carajás,2024,13749,129,32,46,19,4,15,1,0,0,51,938.2500545494217,232.74419957815115,334.56978689359227,138.19186849952723,29.093024947268894,109.09884355225834,7.2732562368172236,0.0,0.0,370.9360680776783
1503002,Faro,2024,4245,79,30,42,14,4,10,0,0,0,44,1861.0129564193167,706.7137809187279,989.3992932862191,329.7997644287397,94.22850412249706,235.5712603062426,0.0,0.0,0.0,1036.5135453474675
1503044,Floresta do Araguaia,2024,8400,74,22,32,16,1,15,5,3,0,41,880.9523809523808,261.90476190476187,380.95238095238096,190.47619047619048,11.904761904761905,178.57142857142856,59.52380952380953,35.714285714285715,0.0,488.0952380952381
1503077,Garrafão do Norte,2024,12009,88,28,35,17,1,16,1,0,0,45,732.7837455241902,233.1584644849696,291.448080606212,141.56049629444584,8.327088017320342,133.23340827712548,8.327088017320342,0.0,0.0,374.71896077941545
1503093,Goianésia do Pará,2024,12837,130,31,43,19,2,17,1,0,0,50,1012.6976707953572,241.48944457427746,334.96922957077203,148.00965957778297,15.579964166082418,132.42969541170055,7.789982083041209,0.0,0.0,389.49910415206045
1503101,Gurupá,2024,15079,115,28,48,13,2,11,0,0,0,41,762.6500431063067,185.68870614762253,318.3234962530672,86.21261356853903,13.263479010544465,72.94913455799455,0.0,0.0,0.0,271.90131971616154
1503200,Igarapé-Açu,2024,18030,241,39,69,20,2,18,0,0,0,59,1336.661120354964,216.30615640599004,382.6955074875208,110.92623405435387,11.092623405435384,99.83361064891847,0.0,0.0,0.0,327.2323904603439
1503309,Igarapé-Miri,2024,31557,259,62,79,30,7,23,0,0,0,92,820.7370789365275,196.4698798998637,250.3406534207941,95.0660709192889,22.182083214500746,72.88398770478815,0.0,0.0,0.0,291.5359508191526
1503408,Inhangapi,2024,5096,71,9,27,11,3,8,0,0,0,20,1393.2496075353217,176.60910518053376,529.8273155416013,215.85557299843012,58.86970172684458,156.98587127158558,0.0,0.0,0.0,392.4646781789639
1503457,Ipixuna do Pará,2024,14692,184,44,70,22,4,18,1,0,0,66,1252.3822488429078,299.48271167982574,476.449768581541,149.74135583991287,27.225701061802344,122.51565477811054,6.806425265450586,0.0,0.0,449.22406751973864
1503507,Irituia,2024,15044,79,13,22,11,4,7,1,0,0,24,525.1262961978197,86.4131879819197,146.23770273863335,73.11885136931667,26.588673225206065,46.53017814411061,6.647168306301516,0.0,0.0,159.53203935123636
1503606,Itaituba,2024,61026,1187,215,314,85,16,69,2,1,0,301,1945.072592009963,352.30885196473633,514.5347884508243,139.28489496280275,26.21833316946875,113.06656179333397,3.2772916461835937,1.6386458230917968,0.0,493.2323927506308
1503705,Itupiranga,2024,23706,247,55,71,11,3,8,0,0,0,66,1041.930313000928,232.0087741500042,299.50223572091454,46.40175483000084,12.655024044545685,33.746730785455156,0.0,0.0,0.0,278.41052898000504
1503754,Jacareacanga,2024,11482,89,29,43,8,1,7,1,0,0,37,775.1262846194043,252.56923880856993,374.4992161644313,69.67427277477792,8.70928409684724,60.96498867793068,8.70928409684724,0.0,0.0,322.2435115833478
1503804,Jacundá,2024,19203,191,51,73,19,1,18,2,1,0,71,994.6362547518618,265.58350257772224,380.14893506222984,98.94287350934749,5.20751965838671,93.73535385096079,10.41503931677342,5.20751965838671,0.0,369.73389574545644
1503903,Juruti,2024,24727,397,71,109,33,5,28,0,0,0,104,1605.532413960448,287.13551987705745,440.81368544506006,133.4573543090549,20.22081125894771,113.23654305010716,0.0,0.0,0.0,420.59287418611234
1504000,Limoeiro do Ajuru,2024,14278,123,31,54,10,1,9,0,0,0,41,861.4651912032498,217.11724331138814,378.20423028435357,70.03782042302844,7.003782042302843,63.03403838072559,0.0,0.0,0.0,287.15506373441656
1504059,Mãe do Rio,2024,17466,116,17,28,18,3,15,1,1,0,36,664.147486545288,97.33195923508531,160.31146226955227,103.05736860185503,17.176228100309174,85.88114050154586,5.725409366769724,5.725409366769724,0.0,206.11473720371006
1504109,Magalhães Barata,2024,3964,38,7,12,7,1,6,0,0,0,14,958.627648839556,176.5893037336024,302.72452068617554,176.5893037336024,25.22704339051463,151.36226034308777,0.0,0.0,0.0,353.1786074672048
1504208,Marabá,2024,133761,2084,367,531,155,37,118,10,2,0,524,1558.0027063194802,274.36995835856493,396.97669724359116,115.87832028767727,27.661276455768125,88.21704383190915,7.476020663721115,1.495204132744223,0.0,391.74348277898633
1504307,Maracanã,2024,12679,167,33,61,15,3,12,1,0,0,48,1317.1385755974445,260.2728921839262,481.11049767331804,118.30586008360281,23.661172016720563,94.64468806688225,7.887057338906853,0.0,0.0,378.578752267529
1504406,Marapanim,2024,12926,194,28,49,18,3,15,1,1,0,47,1500.8509979885503,216.61766981278043,379.0809221723658,139.254216308216,23.209036051369335,116.04518025684666,7.7363453504564434,7.7363453504564434,0.0,363.6082314714529
1504422,Marituba,2024,57093,1033,112,172,55,13,42,1,1,0,168,1809.328639237735,196.17115933652113,301.26285183822887,96.33405145989876,22.769866708703344,73.56418475119541,1.7515282083617956,1.7515282083617956,0.0,294.25673900478165
1504455,Medicilândia,2024,12769,105,25,36,27,1,26,0,0,0,52,822.3040175424858,195.78667084344897,281.9328060145665,211.44960451092487,7.8314668337379585,203.61813767718695,0.0,0.0,0.0,407.2362753543739
1504505,Melgaço,2024,13313,124,24,57,9,2,7,1,0,0,33,931.4204161346053,180.27491925185907,428.1529332231653,67.60309471944716,15.022909937654925,52.580184781792234,7.511454968827462,0.0,0.0,247.87801397130627
1504604,Mocajuba,2024,13398,189,50,88,11,2,9,1,0,0,61,1410.6583072100314,373.19002836244215,656.8144499178982,82.10180623973727,14.927601134497685,67.17420510523958,7.4638005672488426,0.0,0.0,455.2918346021794
1504703,Moju,2024,40213,392,73,109,73,8,65,1,0,0,146,974.809141322458,181.533334991172,271.0566234799692,181.533334991172,19.89406410862159,161.63927088255042,2.4867580135776985,0.0,0.0,363.066669982344
1504752,Mojuí dos Campos,2024,11270,52,17,22,9,2,7,1,0,0,26,461.40195208518185,150.84294587400177,195.20851818988464,79.85803016858918,17.74622892635315,62.11180124223603,8.873114463176575,0.0,0.0,230.70097604259092
1504802,Monte Alegre,2024,29661,247,55,83,22,5,17,0,0,0,77,832.7433329961904,185.42867738781567,279.8287313307036,74.17147095512625,16.857152489801422,57.31431846532483,0.0,0.0,0.0,259.6001483429419
1504901,Muaná,2024,22371,254,69,111,30,8,22,1,0,0,99,1135.398506995664,308.43502749094813,496.17808770282954,134.10218586562962,35.76058289750123,98.34160296812838,4.470072862187654,0.0,0.0,442.5372133565777
1504950,Nova Esperança do Piriá,2024,9962,49,16,23,9,3,6,0,0,0,25,491.86910258984136,160.61031921300943,230.87733386870107,90.34330455731781,30.11443485243927,60.22886970487854,0.0,0.0,0.0,250.95362377032725
1504976,Nova Ipixuna,2024,6661,57,10,20,13,2,11,1,0,0,23,855.7273682630235,150.12760846719712,300.25521693439424,195.16589100735627,30.025521693439426,165.14036931391684,15.012760846719713,0.0,0.0,345.29349947455336
1505007,Nova Timboteua,2024,6303,46,10,20,2,0,2,0,0,0,12,729.8112010153895,158.654608916389,317.309217832778,31.730921783277807,0.0,31.730921783277807,0.0,0.0,0.0,190.38553069966682
1505031,Novo Progresso,2024,16151,249,77,110,32,3,29,0,0,0,109,1541.700204321714,476.7506655934617,681.0723794192311,198.13014674013993,18.57470125688812,179.55544548325182,0.0,0.0,0.0,674.8808123336016
1505064,Novo Repartimento,2024,29423,195,51,67,35,3,32,3,1,0,87,662.7468307106685,173.33378649355947,227.7130136287938,118.95455935832511,10.19610508785644,108.75845427046869,10.19610508785644,3.3987016959521466,0.0,295.6870475478367
1505106,Óbidos,2024,25485,226,36,65,17,7,10,1,0,0,53,886.7961546007455,141.25956444967628,255.0519913674711,66.70590543456936,27.467137531881498,39.238767902687854,3.9238767902687854,0.0,0.0,207.96546988424564
1505205,Oeiras do Pará,2024,16201,379,65,110,33,6,27,2,1,0,99,2339.3617677921116,401.20980186408246,678.9704339238318,203.69113017714955,37.03475094129992,166.65637923584964,12.344916980433306,6.172458490216653,0.0,611.0733905314487
1505304,Oriximiná,2024,33838,439,54,108,36,5,31,1,0,0,90,1297.3579998817897,159.58389975766892,319.16779951533783,106.3892665051126,14.776287014598973,91.61297949051362,2.955257402919794,0.0,0.0,265.9731662627815
1505403,Ourém,2024,8808,81,18,32,7,1,6,1,0,0,25,919.6185286103542,204.35967302452315,363.30608537693007,79.47320617620345,11.353315168029065,68.11989100817438,11.353315168029065,0.0,0.0,283.8328792007266
1505437,Ourilândia do Norte,2024,15925,134,26,42,28,3,25,2,1,0,55,841.4442700156985,163.26530612244898,263.7362637362637,175.82417582417582,18.838304552590266,156.98587127158558,12.558869701726843,6.279434850863422,0.0,345.3689167974882
