municipality_code,municipality,method,transport_scenario,macro_weight_scheme,score,rank,positive_flow,negative_flow,net_flow
1503705,Itupiranga,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.3121855292742182,114,,,
1503457,Ipixuna do Pará,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.3234118215600938,104,,,
1502509,Chaves,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.3410639665047351,97,,,
1506302,Salvaterra,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.34872725367474416,93,,,
1507607,São Miguel do Guamá,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.2659607468077068,124,,,
1501204,Baião,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.25720028188515437,125,,,
1506138,Redenção,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.3493503173005594,92,,,
1500602,Altamira,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.17200941030950365,133,,,
1502400,Castanhal,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.19746891544478282,129,,,
1505908,Porto de Moz,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.22855168570450693,127,,,
1505536,Parauapebas,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.17987003469925947,131,,,
1505700,Ponta de Pedras,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.3348045293516682,101,,,
1507201,São Domingos do Capim,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.2933967009075159,120,,,
1508100,Tucuruí,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.2691485206511131,123,,,
1501709,Bragança,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.30370515757663413,117,,,
1506807,Santarém,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.24804683046687342,126,,,
1506161,Rio Maria,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.170039808250429,134,,,
1502152,Canaã dos Carajás,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.18153905595295258,130,,,
1507904,Soure,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.17296502872833297,132,,,
1500800,Ananindeua,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.11475690693771246,136,,,
1508407,Xinguara,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.11284262361597461,137,,,
1501808,Breves,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.11175550964636133,138,,,
1505502,Paragominas,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.11922296465586373,135,,,
1501402,Belém,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.22762049860842926,128,,,
1500107,Abaetetuba,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.08063461154397424,141,,,
1503606,Itaituba,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.05962085386247311,144,,,
1504208,Marabá,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.07618937270044075,142,,,
1501303,Barcarena,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.08348116049542195,140,,,
1502103,Cametá,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.06638855000483994,143,,,
1502202,Capanema,topsis,water_emphasis__availability_emphasis,service_network_emphasis,0.0952810690000785,139,,,
1506401,Santa Cruz do Arari,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,1.0,1,0.9020979020979021,0.038461538461538464,0.8636363636363636
1501253,Bannach,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.9097154072620216,5,0.8181818181818182,0.11538461538461539,0.7027972027972028
1508050,Trairão,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8567222767419038,9,0.7674825174825175,0.1590909090909091,0.6083916083916084
1507961,Terra Alta,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.9519136408243376,3,0.8583916083916084,0.08041958041958042,0.777972027972028
1504752,Mojuí dos Campos,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.9646712463199215,2,0.8636363636363636,0.06293706293706294,0.8006993006993007
1505551,Pau DArco,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.9352306182531895,4,0.8583916083916084,0.11013986013986014,0.7482517482517483
1506112,Quatipuru,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8684985279685966,7,0.777972027972028,0.1486013986013986,0.6293706293706294
1501006,Aveiro,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7311089303238469,26,0.6625874125874126,0.27797202797202797,0.38461538461538464
1501956,Cachoeira do Piriá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.760549558390579,20,0.6468531468531469,0.2097902097902098,0.4370629370629371
1505106,Óbidos,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7016683022571149,37,0.6293706293706294,0.2972027972027972,0.3321678321678322
1500859,Anapu,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.719332679097154,29,0.6101398601398601,0.2465034965034965,0.3636363636363636
1503200,Igarapé-Açu,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8508341511285574,11,0.7272727272727273,0.12937062937062938,0.5979020979020979
1504901,Muaná,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7458292443572129,23,0.6573426573426573,0.2465034965034965,0.4108391608391608
1502764,Cumaru do Norte,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8547595682041216,10,0.7307692307692307,0.1258741258741259,0.6048951048951048
1506583,Santa Maria das Barreiras,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7409224730127576,24,0.6713286713286714,0.2692307692307692,0.40209790209790214
1507805,Senador José Porfírio,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.774288518155054,19,0.6958041958041958,0.23426573426573427,0.46153846153846156
1507474,São João de Pirabas,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8488714425907752,12,0.7255244755244755,0.13111888111888112,0.5944055944055944
1506906,Santarém Novo,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7860647693817469,16,0.708041958041958,0.22552447552447552,0.4825174825174825
1502806,Curralinho,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6388616290480864,48,0.5262237762237763,0.30594405594405594,0.22027972027972031
1501451,Belterra,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7114818449460255,33,0.6031468531468531,0.2534965034965035,0.34965034965034963
1507102,São Caetano de Odivelas,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7595682041216879,22,0.6870629370629371,0.2517482517482518,0.4353146853146853
1508001,Tomé-Açu,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7173699705593719,32,0.6433566433566433,0.28321678321678323,0.3601398601398601
1505601,Peixe-Boi,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8724239450441609,6,0.8024475524475524,0.1660839160839161,0.6363636363636362
1505437,Ourilândia do Norte,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6722276741903827,43,0.5559440559440559,0.2762237762237762,0.27972027972027974
1505403,Ourém,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7350343473994113,25,0.6643356643356644,0.2727272727272727,0.39160839160839167
1500404,Alenquer,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.548577036310108,69,0.4458041958041958,0.38636363636363635,0.059440559440559426
1507003,Santo Antônio do Tauá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7252208047105005,28,0.6153846153846154,0.24125874125874125,0.37412587412587417
1504000,Limoeiro do Ajuru,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7762512266928362,18,0.6940559440559441,0.229020979020979,0.46503496503496505
1505031,Novo Progresso,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.576054955839058,62,0.5017482517482518,0.39335664335664333,0.10839160839160844
1505635,Piçarra,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7075564278704612,36,0.6328671328671329,0.2902097902097902,0.3426573426573427
1504802,Monte Alegre,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5191364082433758,72,0.4195804195804196,0.4125874125874126,0.006993006993006978
1501725,Brasil Novo,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5799803729146221,60,0.5052447552447552,0.38986013986013984,0.11538461538461536
1507466,São João da Ponta,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8606476938174682,8,0.7657342657342657,0.15034965034965034,0.6153846153846154
1503309,Igarapé-Miri,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7841020608439647,17,0.6625874125874126,0.18356643356643357,0.47902097902097907
1506195,Rurópolis,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6172718351324827,53,0.5594405594405595,0.3776223776223776,0.18181818181818188
1503408,Inhangapi,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6820412168792934,39,0.6066433566433567,0.3094405594405594,0.29720279720279724
1501576,Bom Jesus do Tocantins,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8076545632973503,14,0.6835664335664335,0.16258741258741258,0.5209790209790209
1508159,Uruará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.548577036310108,69,0.4982517482517482,0.4388111888111888,0.059440559440559426
1502772,Curionópolis,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.719332679097154,29,0.6311188811188811,0.2674825174825175,0.36363636363636365
1503002,Faro,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6800785083415113,40,0.5944055944055944,0.3006993006993007,0.2937062937062937
1502608,Colares,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7095191364082434,35,0.6363636363636364,0.2902097902097902,0.34615384615384615
1507151,São Domingos do Araguaia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6388616290480864,48,0.5472027972027972,0.3269230769230769,0.22027972027972026
1501758,Brejo Grande do Araguaia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.8469087340529932,13,0.756993006993007,0.1660839160839161,0.5909090909090908
1504455,Medicilândia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6015701668302257,58,0.48776223776223776,0.3339160839160839,0.15384615384615385
1505809,Portel,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.47988223748773307,82,0.38461538461538464,0.44755244755244755,-0.06293706293706292
1500909,Augusto Corrêa,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7114818449460255,33,0.5979020979020979,0.24825174825174826,0.3496503496503497
1505007,Nova Timboteua,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5858684985279686,59,0.479020979020979,0.3531468531468531,0.1258741258741259
1507458,São Geraldo do Araguaia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.576054955839058,62,0.49125874125874125,0.38286713286713286,0.10839160839160839
1505494,Palestina do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6702649656526006,44,0.6223776223776224,0.34615384615384615,0.27622377622377625
1500701,Anajás,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.55053974484789,67,0.4423076923076923,0.3793706293706294,0.06293706293706292
1507508,São João do Araguaia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4425907752698724,94,0.3513986013986014,0.4807692307692308,-0.12937062937062938
1505650,Placas,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.719332679097154,29,0.6048951048951049,0.24125874125874125,0.36363636363636365
1501600,Bonito,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.436702649656526,95,0.40034965034965037,0.5402097902097902,-0.13986013986013984
1500131,Abel Figueiredo,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7939156035328753,15,0.7307692307692307,0.23426573426573427,0.49650349650349646
1503093,Goianésia do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6584887144259078,46,0.5506993006993007,0.29545454545454547,0.25524475524475526
1500347,Água Azul do Norte,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.760549558390579,20,0.6643356643356644,0.22727272727272727,0.4370629370629371
1506609,Santa Maria do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5564278704612365,65,0.4737762237762238,0.40034965034965037,0.07342657342657344
1508126,Ulianópolis,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6800785083415113,40,0.5699300699300699,0.2762237762237762,0.2937062937062937
1505304,Oriximiná,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4759568204121688,88,0.3758741258741259,0.4458041958041958,-0.0699300699300699
1506351,Santa Bárbara do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6064769381746811,57,0.5297202797202797,0.36713286713286714,0.16258741258741255
1507755,Sapucaia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6918547595682041,38,0.6381118881118881,0.32342657342657344,0.3146853146853147
1503754,Jacareacanga,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6133464180569186,54,0.534965034965035,0.36013986013986016,0.17482517482517484
1504109,Magalhães Barata,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6732090284592738,42,0.6048951048951049,0.32342657342657344,0.28146853146853146
1504950,Nova Esperança do Piriá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.7281648675171737,27,0.6346153846153846,0.25524475524475526,0.3793706293706293
1505205,Oeiras do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4818449460255152,81,0.3811188811188811,0.4405594405594406,-0.05944055944055948
1505064,Novo Repartimento,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.3738959764474975,105,0.34265734265734266,0.5944055944055944,-0.2517482517482517
1504406,Marapanim,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5642787046123651,64,0.45454545454545453,0.36713286713286714,0.0874125874125874
1508308,Viseu,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.28753680078508337,119,0.2674825174825175,0.6730769230769231,-0.4055944055944056
1503044,Floresta do Araguaia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5525024533856723,66,0.4562937062937063,0.38986013986013984,0.06643356643356646
1506104,Primavera,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.619234543670265,52,0.5402097902097902,0.3548951048951049,0.1853146853146853
1506187,Rondon do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5112855740922473,75,0.40734265734265734,0.4143356643356643,-0.006993006993006978
1502855,Curuá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5780176643768401,61,0.541958041958042,0.43006993006993005,0.11188811188811193
1500958,Aurora do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.2983316977428852,117,0.2674825174825175,0.6538461538461539,-0.38636363636363635
1504307,Maracanã,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6113837095191365,55,0.5332167832167832,0.3618881118881119,0.17132867132867136
1504505,Melgaço,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.620215897939156,51,0.5384615384615384,0.3513986013986014,0.18706293706293703
1506708,Santana do Araguaia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.31305201177625125,115,0.30244755244755245,0.6625874125874126,-0.36013986013986016
1502905,Curuçá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6211972522080471,50,0.5402097902097902,0.3513986013986014,0.1888111888111888
1504059,Mãe do Rio,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5132482826300294,74,0.4090909090909091,0.4125874125874126,-0.003496503496503489
1504604,Mocajuba,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.47988223748773307,82,0.3793706293706294,0.4423076923076923,-0.06293706293706292
1500503,Almeirim,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.36408243375858684,107,0.2762237762237762,0.5454545454545454,-0.2692307692307692
1504703,Moju,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.477919528949951,86,0.4318181818181818,0.4982517482517482,-0.0664335664335664
1500206,Acará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.3307163886162905,113,0.27797202797202797,0.6066433566433567,-0.3286713286713287
1507409,São Francisco do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.49950932286555444,77,0.3968531468531469,0.42482517482517484,-0.02797202797202797
1506203,Salinópolis,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.55053974484789,67,0.45454545454545453,0.3916083916083916,0.06293706293706292
1508209,Vigia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4916584887144259,79,0.38986013986013984,0.4318181818181818,-0.04195804195804198
1507953,Tailândia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.47791952894995093,87,0.3776223776223776,0.44405594405594406,-0.06643356643356646
1501907,Bujaru,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4916584887144259,79,0.4597902097902098,0.5017482517482518,-0.04195804195804198
1508357,Vitória do Xingu,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.45436702649656524,91,0.42657342657342656,0.534965034965035,-0.10839160839160844
1505486,Pacajá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.3778213935230619,104,0.3339160839160839,0.5786713286713286,-0.24475524475524474
1503903,Juruti,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.25220804710500494,123,0.22202797202797203,0.6905594405594405,-0.4685314685314685
1501782,Breu Branco,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.3621197252208047,108,0.30594405594405594,0.5786713286713286,-0.2727272727272727
1502954,Eldorado do Carajás,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6663395485770364,45,0.5821678321678322,0.3129370629370629,0.2692307692307693
1507979,Terra Santa,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.45240431795878305,92,0.3916083916083916,0.5034965034965035,-0.11188811188811193
1506005,Prainha,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.34838076545632973,112,0.26223776223776224,0.5594405594405595,-0.29720279720279724
1504422,Marituba,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.3267909715407262,114,0.2744755244755245,0.6101398601398601,-0.3356643356643356
1501105,Bagre,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.47988223748773307,82,0.40384615384615385,0.46678321678321677,-0.06293706293706292
1502301,Capitão Poço,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5093228655544652,76,0.4755244755244755,0.486013986013986,-0.010489510489510467
1508084,Tucumã,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4210009813542689,98,0.3811188811188811,0.548951048951049,-0.16783216783216787
1508035,Tracuateua,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6486751717369971,47,0.5664335664335665,0.32867132867132864,0.23776223776223782
1502004,Cachoeira do Arari,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.479882237487733,85,0.4388111888111888,0.5017482517482518,-0.06293706293706297
1500305,Afuá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4327772325809617,96,0.3618881118881119,0.5087412587412588,-0.14685314685314688
1503101,Gurupá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.42492639842983315,97,0.3548951048951049,0.5157342657342657,-0.16083916083916083
1504976,Nova Ipixuna,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5230618253189401,71,0.49475524475524474,0.4807692307692308,0.013986013986013957
1506559,Santa Luzia do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4975466143277723,78,0.45454545454545453,0.486013986013986,-0.03146853146853146
1501501,Benevides,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.2718351324828263,120,0.2517482517482518,0.6853146853146853,-0.43356643356643354
1502939,Dom Eliseu,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.3503434739941119,110,0.3181818181818182,0.6118881118881119,-0.2937062937062937
1502707,Conceição do Araguaia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.5191364082433758,72,0.45104895104895104,0.44405594405594406,0.006993006993006978
1503804,Jacundá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4121687929342492,100,0.3409090909090909,0.5244755244755245,-0.1835664335664336
1503077,Garrafão do Norte,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4730127576054956,89,0.3951048951048951,0.47027972027972026,-0.07517482517482516
1507300,São Félix do Xingu,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4671246319921491,90,0.4423076923076923,0.527972027972028,-0.08566433566433573
1507706,São Sebastião da Boa Vista,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4210009813542689,98,0.3513986013986014,0.5192307692307693,-0.16783216783216787
1502756,Concórdia do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.6094210009813542,56,0.5314685314685315,0.36363636363636365,0.1678321678321678
1506500,Santa Izabel do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.25024533856722275,124,0.2062937062937063,0.6783216783216783,-0.47202797202797203
1503507,Irituia,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.29146221786064763,118,0.26573426573426573,0.6643356643356644,-0.39860139860139865
1503705,Itupiranga,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.34936211972522074,111,0.28496503496503495,0.5804195804195804,-0.29545454545454547
1503457,Ipixuna do Pará,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.3650637880274779,106,0.29895104895104896,0.5664335664335665,-0.2674825174825175
1502509,Chaves,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.3895976447497546,103,0.36013986013986016,0.583916083916084,-0.2237762237762238
1506302,Salvaterra,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.41020608439646716,101,0.3758741258741259,0.5629370629370629,-0.18706293706293703
1507607,São Miguel do Guamá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.20314033366045142,127,0.18706293706293706,0.743006993006993,-0.5559440559440559
1501204,Baião,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.30127576054955835,116,0.2902097902097902,0.6713286713286714,-0.38111888111888115
1506138,Redenção,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.4474975466143278,93,0.42657342657342656,0.5472027972027972,-0.12062937062937062
1500602,Altamira,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.24730127576054955,125,0.2465034965034965,0.7237762237762237,-0.47727272727272724
1502400,Castanhal,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.20117762512266932,128,0.18006993006993008,0.7395104895104895,-0.5594405594405594
1505908,Porto de Moz,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.1629048086359175,132,0.16433566433566432,0.791958041958042,-0.6276223776223777
1505536,Parauapebas,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.26889106967615306,121,0.26573426573426573,0.7045454545454546,-0.43881118881118886
1505700,Ponta de Pedras,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.36211972522080466,109,0.3356643356643357,0.6083916083916084,-0.27272727272727276
1507201,São Domingos do Capim,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.267909715407262,122,0.21503496503496503,0.6555944055944056,-0.44055944055944063
1508100,Tucuruí,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.1933267909715407,129,0.1993006993006993,0.7727272727272727,-0.5734265734265734
1501709,Bragança,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.39352306182531893,102,0.3793706293706294,0.5961538461538461,-0.21678321678321677
1506807,Santarém,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.18940137389597644,130,0.1993006993006993,0.7797202797202797,-0.5804195804195804
1506161,Rio Maria,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.1864573110893032,131,0.19230769230769232,0.777972027972028,-0.5856643356643357
1502152,Canaã dos Carajás,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.2168792934249264,126,0.22202797202797203,0.7534965034965035,-0.5314685314685315
1507904,Soure,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.0932286555446516,137,0.11363636363636363,0.8653846153846154,-0.7517482517482518
1500800,Ananindeua,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.09813542688910695,134,0.11538461538461539,0.8583916083916084,-0.743006993006993
1508407,Xinguara,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.09813542688910695,134,0.11538461538461539,0.8583916083916084,-0.743006993006993
1501808,Breves,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.09715407262021586,136,0.11713286713286714,0.8618881118881119,-0.7447552447552448
1505502,Paragominas,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.10991167811579976,133,0.12062937062937062,0.8426573426573427,-0.7220279720279721
1501402,Belém,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.08930323846908732,138,0.08741258741258741,0.8461538461538461,-0.7587412587412588
1500107,Abaetetuba,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.04317958783120704,140,0.06293706293706294,0.9038461538461539,-0.8409090909090909
1503606,Itaituba,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.0,144,0.026223776223776224,0.9440559440559441,-0.9178321678321678
1504208,Marabá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.014720314033366062,142,0.04195804195804196,0.9335664335664335,-0.8916083916083916
1501303,Barcarena,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.03827281648675168,141,0.06118881118881119,0.9108391608391608,-0.8496503496503497
1502103,Cametá,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.012757605495583895,143,0.03671328671328671,0.9318181818181818,-0.8951048951048951
1502202,Capanema,promethee_ii,water_emphasis__availability_emphasis,service_network_emphasis,0.05789990186457316,139,0.07692307692307693,0.8916083916083916,-0.8146853146853146
1506401,Santa Cruz do Arari,additive,water_emphasis__availability_emphasis,transport_emphasis,0.9021450077700076,1,,,
1501253,Bannach,additive,water_emphasis__availability_emphasis,transport_emphasis,0.7858509482941302,3,,,
1508050,Trairão,additive,water_emphasis__availability_emphasis,transport_emphasis,0.7319722575404395,6,,,
1507961,Terra Alta,additive,water_emphasis__availability_emphasis,transport_emphasis,0.7906225718725719,2,,,
1504752,Mojuí dos Campos,additive,water_emphasis__availability_emphasis,transport_emphasis,0.7749368686868687,4,,,
1505551,Pau DArco,additive,water_emphasis__availability_emphasis,transport_emphasis,0.7674860493042311,5,,,
1506112,Quatipuru,additive,water_emphasis__availability_emphasis,transport_emphasis,0.7030642968142968,10,,,
1501006,Aveiro,additive,water_emphasis__availability_emphasis,transport_emphasis,0.6775579218761038,19,,,
1501956,Cachoeira do Piriá,additive,water_emphasis__availability_emphasis,transport_emphasis,0.6579828000282546,24,,,
1505106,Óbidos,additive,water_emphasis__availability_emphasis,transport_emphasis,0.6501554001554002,29,,,
1500859,Anapu,additive,water_emphasis__availability_emphasis,transport_emphasis,0.630496397541852,34,,,
1503200,Igarapé-Açu,additive,water_emphasis__availability_emphasis,transport_emphasis,0.7148981069435615,8,,,
1504901,Muaná,additive,water_emphasis__availability_emphasis,transport_emphasis,0.6783592039273858,18,,,
