municipality_code,municipality,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38,rank_39,rank_40,rank_41,rank_42,rank_43,rank_44,rank_45,rank_46,rank_47,rank_48,rank_49,rank_50,rank_51,rank_52,rank_53,rank_54,rank_55,rank_56,rank_57,rank_58,rank_59,rank_60,rank_61,rank_62,rank_63,rank_64,rank_65,rank_66,rank_67,rank_68,rank_69,rank_70,rank_71,rank_72,rank_73,rank_74,rank_75,rank_76,rank_77,rank_78,rank_79,rank_80,rank_81,rank_82,rank_83,rank_84,rank_85,rank_86,rank_87,rank_88,rank_89,rank_90,rank_91,rank_92,rank_93,rank_94,rank_95,rank_96,rank_97,rank_98,rank_99,rank_100,rank_101,rank_102,rank_103,rank_104,rank_105,rank_106,rank_107,rank_108,rank_109,rank_110,rank_111,rank_112,rank_113,rank_114,rank_115,rank_116,rank_117,rank_118,rank_119,rank_120,rank_121,rank_122,rank_123,rank_124,rank_125,rank_126,rank_127,rank_128,rank_129,rank_130,rank_131,rank_132,rank_133,rank_134,rank_135,rank_136,rank_137,rank_138,rank_139,rank_140,rank_141,rank_142,rank_143,rank_144
1504109,Magalhães Barata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667e-05,2.5e-05,0.00040833333333333336,0.0011916666666666666,0.0035833333333333333,0.006841666666666667,0.007733333333333333,0.007841666666666667,0.015666666666666666,0.01375,0.03,0.03879166666666667,0.044525,0.0276,0.04833333333333333,0.06845833333333333,0.07698333333333333,0.06540833333333333,0.04935,0.05485,0.05561666666666667,0.07709166666666667,0.06853333333333333,0.03779166666666667,0.03266666666666666,0.0299,0.02625,0.0237,0.0351,0.027775,0.021925,0.0017916666666666667,0.0004916666666666666,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504950,Nova Esperança do Piriá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,5.833333333333333e-05,0.00013333333333333334,0.0005416666666666666,0.001125,0.0015916666666666666,0.0018333333333333333,0.0036583333333333333,0.005666666666666667,0.005333333333333333,0.010916666666666667,0.010808333333333333,0.011975,0.008241666666666666,0.009708333333333333,0.01835,0.017675,0.021475,0.02745,0.033175,0.035008333333333336,0.047225,0.050758333333333336,0.05144166666666666,0.050425,0.042025,0.03383333333333333,0.029508333333333334,0.022525,0.026033333333333332,0.024425,0.024025,0.026125,0.02065,0.0328,0.0199,0.028058333333333334,0.025941666666666665,0.02735833333333333,0.015491666666666667,0.013841666666666667,0.01565,0.011708333333333333,0.016266666666666665,0.016091666666666667,0.012691666666666667,0.012725,0.010108333333333334,0.008125,0.013983333333333334,0.010133333333333333,0.007383333333333334,0.008125,0.0053,0.009925,0.004491666666666666,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505205,Oeiras do Pará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011666666666666667,0.00014166666666666668,0.00015,0.0005416666666666666,0.0008583333333333333,0.002625,0.00925,0.007516666666666666,0.007358333333333333,0.005775,0.0102,0.018533333333333332,0.016583333333333332,0.027216666666666667,0.02795,0.025683333333333332,0.025008333333333334,0.027041666666666665,0.03721666666666667,0.03514166666666667,0.036316666666666664,0.060366666666666666,0.0546,0.06084166666666667,0.0619,0.06635,0.05726666666666667,0.05146666666666667,0.040466666666666665,0.048633333333333334,0.049325,0.03219166666666667,0.0333,0.024116666666666668,0.017258333333333334,0.011825,0.006208333333333333,0.00155,0.0010833333333333333,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505064,Novo Repartimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021666666666666666,1.6666666666666667e-05,0.0004333333333333333,0.0012833333333333334,0.0014583333333333334,0.002191666666666667,0.002325,0.0049833333333333335,0.00915,0.027083333333333334,0.0348,0.03349166666666667,0.037283333333333335,0.057633333333333335,0.06108333333333334,0.04886666666666667,0.0514,0.04375833333333334,0.05615,0.06886666666666667,0.05781666666666667,0.05371666666666667,0.039766666666666665,0.048075,0.0416,0.030491666666666667,0.028525,0.029316666666666668,0.022333333333333334,0.019541666666666666,0.009983333333333334,0.015583333333333333,0.013083333333333334,0.010275,0.00755,0.004166666666666667,0.0048,0.002325,0.004125,0.003533333333333333,0.003125,0.0032166666666666667,0.00105,0.001075,0.0011,0.0003916666666666667,0.0005416666666666666,0.0004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504406,Marapanim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,7.5e-05,8.333333333333333e-05,0.000275,0.0006833333333333333,0.00035,0.00355,0.0053416666666666664,0.008016666666666667,0.0048916666666666666,0.005883333333333333,0.011883333333333333,0.020491666666666665,0.022341666666666666,0.034325,0.030558333333333333,0.028008333333333333,0.033841666666666666,0.040766666666666666,0.053941666666666666,0.03315833333333333,0.046566666666666666,0.04844166666666667,0.067425,0.06995833333333333,0.0666,0.06735833333333334,0.0566,0.04541666666666667,0.029483333333333334,0.030266666666666667,0.027116666666666667,0.037233333333333334,0.02755,0.018583333333333334,0.016158333333333334,0.004608333333333333,0.0017666666666666666,0.00031666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508308,Viseu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000975,0.0007916666666666666,0.0030083333333333333,0.003841666666666667,0.004508333333333333,0.00595,0.0092,0.007008333333333333,0.005833333333333334,0.008716666666666666,0.0105,0.009966666666666667,0.011891666666666667,0.014941666666666667,0.018383333333333335,0.028416666666666666,0.036533333333333334,0.02965,0.027941666666666667,0.036375,0.03726666666666666,0.021408333333333335,0.024283333333333334,0.024275,0.030458333333333334,0.031675,0.037233333333333334,0.033383333333333334,0.03200833333333333,0.029158333333333335,0.026108333333333334,0.035366666666666664,0.030758333333333332,0.02695,0.028541666666666667,0.021966666666666666,0.021858333333333334,0.025875,0.020033333333333334,0.020058333333333334,0.017775,0.012841666666666666,0.018458333333333334,0.0104,0.010941666666666667,0.011083333333333334,0.011483333333333333,0.011375,0.00985,0.012841666666666666,0.007883333333333332,0.00775,0.007533333333333334,0.00525,0.003725,0.00225,0.0014333333333333333,0.0018666666666666666,0.0020083333333333333,0.0001,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503044,Floresta do Araguaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046666666666666666,0.0017166666666666667,0.0012666666666666666,0.0011916666666666666,0.0011583333333333333,0.0030833333333333333,0.0029333333333333334,0.004633333333333333,0.009758333333333334,0.021616666666666666,0.018983333333333335,0.036691666666666664,0.053483333333333334,0.05503333333333333,0.05906666666666667,0.07334166666666667,0.075575,0.04131666666666667,0.051775,0.049375,0.0472,0.051025,0.037658333333333335,0.029416666666666667,0.034075,0.024875,0.020666666666666667,0.014083333333333333,0.017966666666666666,0.0181,0.019766666666666665,0.023458333333333335,0.019258333333333332,0.01365,0.011658333333333333,0.010283333333333334,0.008675,0.006541666666666667,0.006566666666666667,0.003375,0.00385,0.0019333333333333333,0.00155,0.0022416666666666665,0.0017166666666666667,0.0022166666666666667,0.0026666666666666666,0.000625,0.000875,0.001475,7.5e-05,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506104,Primavera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010833333333333333,0.0032166666666666667,0.0021416666666666667,0.0029,0.0024416666666666666,0.007325,0.011408333333333333,0.015608333333333333,0.019033333333333333,0.025008333333333334,0.049308333333333336,0.0428,0.034791666666666665,0.03949166666666667,0.040075,0.0462,0.06274166666666667,0.047775,0.05669166666666667,0.06348333333333334,0.03594166666666666,0.024925,0.053441666666666665,0.05591666666666667,0.03795,0.031075,0.04439166666666667,0.03525,0.028108333333333332,0.027625,0.017008333333333334,0.012575,0.00565,0.003525,0.0058583333333333334,0.0023583333333333334,0.001425,0.00205,0.0013416666666666666,0.0010333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506187,Rondon do Pará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125,0.0011166666666666666,0.0020583333333333335,0.00485,0.0076,0.014616666666666667,0.02045,0.03125,0.05189166666666667,0.07383333333333333,0.08193333333333333,0.072225,0.08163333333333334,0.065925,0.06363333333333333,0.067525,0.06371666666666667,0.05121666666666667,0.0357,0.0231,0.0241,0.030733333333333335,0.0198,0.015958333333333335,0.012825,0.013883333333333333,0.012675,0.017508333333333334,0.008675,0.008725,0.010408333333333334,0.00505,0.002266666666666667,0.0019083333333333333,0.0009083333333333334,0.000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502855,Curuá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013583333333333334,0.0018583333333333334,0.004166666666666667,0.003966666666666667,0.005116666666666667,0.005633333333333333,0.009758333333333334,0.013141666666666666,0.011541666666666667,0.022075,0.02875,0.03411666666666666,0.043725,0.04315833333333333,0.038775,0.03729166666666667,0.026341666666666666,0.027641666666666665,0.043041666666666666,0.029308333333333332,0.0393,0.03775833333333333,0.038533333333333336,0.03303333333333333,0.04033333333333333,0.04190833333333333,0.039641666666666665,0.031625,0.030341666666666666,0.027441666666666666,0.03398333333333333,0.0372,0.03206666666666667,0.025466666666666665,0.0181,0.017941666666666668,0.013616666666666666,0.015375,0.007825,0.0046,0.0031416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500958,Aurora do Pará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006583333333333334,0.0016583333333333333,0.0033833333333333332,0.0036,0.0017583333333333333,0.004225,0.0033833333333333332,0.005875,0.004925,0.008175,0.009775,0.00865,0.016291666666666666,0.022,0.018675,0.019775,0.021491666666666666,0.026575,0.021975,0.02424166666666667,0.028483333333333333,0.027925,0.023958333333333335,0.018258333333333335,0.023166666666666665,0.030616666666666667,0.026408333333333332,0.02365,0.022841666666666666,0.023975,0.026075,0.029125,0.02615,0.029825,0.025533333333333335,0.02735833333333333,0.03315,0.028891666666666666,0.024275,0.028125,0.021475,0.022433333333333333,0.023258333333333332,0.022925,0.019733333333333332,0.015516666666666666,0.013566666666666666,0.0141,0.011608333333333333,0.011133333333333334,0.011483333333333333,0.008216666666666667,0.008741666666666667,0.007608333333333333,0.0063,0.007608333333333333,0.00425,0.0034666666666666665,0.004325,0.0027,0.0016,0.0013416666666666666,0.0007083333333333334,0.0006333333333333333,7.5e-05,0.0003083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504307,Maracanã,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.002025,0.0023,0.006375,0.008283333333333334,0.013166666666666667,0.011908333333333333,0.008891666666666668,0.03941666666666667,0.028833333333333332,0.027741666666666668,0.04565,0.03991666666666667,0.049375,0.03995,0.034216666666666666,0.045408333333333335,0.040825,0.04833333333333333,0.03944166666666667,0.03303333333333333,0.031041666666666665,0.033625,0.06191666666666667,0.07380833333333334,0.037441666666666665,0.036166666666666666,0.02175,0.02195,0.018433333333333333,0.013741666666666666,0.029116666666666666,0.01475,0.008491666666666666,0.009475,0.004625,0.00165,0.003691666666666667,0.002275,0.0024416666666666666,0.0034416666666666667,0.0035083333333333334,0.0007,0.00034166666666666666,0.0002666666666666667,0.00021666666666666666,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504505,Melgaço,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.00024166666666666667,0.00038333333333333334,0.00016666666666666666,0.0006083333333333333,0.00115,0.0011916666666666666,0.0016,0.0009916666666666667,0.0035666666666666668,0.005725,0.011783333333333333,0.010975,0.015141666666666666,0.016525,0.021808333333333332,0.020591666666666668,0.022175,0.0148,0.02135,0.026983333333333335,0.024983333333333333,0.026116666666666667,0.025875,0.03035,0.037975,0.030433333333333333,0.027066666666666666,0.03155,0.021558333333333332,0.025216666666666665,0.026366666666666667,0.024908333333333334,0.021225,0.019075,0.025558333333333332,0.024583333333333332,0.0291,0.028166666666666666,0.030758333333333332,0.0364,0.023558333333333334,0.022766666666666668,0.028583333333333332,0.02825,0.020683333333333335,0.029433333333333332,0.026491666666666667,0.0127,0.031208333333333334,0.0152,0.012025,0.00365,0.000275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506708,Santana do Araguaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013333333333333334,0.0019916666666666668,0.004416666666666667,0.013833333333333333,0.014491666666666667,0.021041666666666667,0.0312,0.03834166666666667,0.029175,0.024658333333333334,0.026191666666666665,0.03431666666666667,0.039141666666666665,0.039,0.03349166666666667,0.046733333333333335,0.039625,0.042208333333333334,0.03895833333333333,0.03286666666666667,0.025841666666666666,0.037475,0.045975,0.030583333333333334,0.023108333333333335,0.027041666666666665,0.026433333333333333,0.026566666666666666,0.024625,0.025016666666666666,0.016658333333333334,0.020483333333333333,0.014491666666666667,0.011425,0.011425,0.01065,0.010083333333333333,0.012633333333333333,0.007291666666666667,0.007825,0.005141666666666667,0.004575,0.006383333333333334,0.007691666666666667,0.005483333333333333,0.0032166666666666667,5.833333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502905,Curuçá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000475,0.000225,0.000175,0.000525,0.0012333333333333332,0.0046166666666666665,0.007141666666666667,0.009425,0.008333333333333333,0.010725,0.015925,0.015533333333333333,0.01685,0.0187,0.025858333333333334,0.022166666666666668,0.01955,0.021616666666666666,0.026558333333333333,0.030125,0.026483333333333334,0.026858333333333335,0.029433333333333332,0.029058333333333332,0.030825,0.023633333333333333,0.025066666666666668,0.029266666666666667,0.030883333333333332,0.0444,0.03899166666666667,0.041225,0.03319166666666667,0.028933333333333332,0.0247,0.025,0.017233333333333333,0.028558333333333335,0.03464166666666667,0.03386666666666667,0.02585,0.023416666666666665,0.024083333333333335,0.020808333333333335,0.03249166666666667,0.008991666666666667,0.0035833333333333333,0.0023916666666666665,0.00036666666666666667,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504059,Mãe do Rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002666666666666667,0.0018916666666666667,0.0009166666666666666,0.00095,0.0017166666666666667,0.003925,0.006358333333333333,0.009608333333333333,0.010733333333333333,0.010275,0.01615,0.020775,0.023991666666666668,0.028475,0.03395,0.0365,0.03335833333333333,0.05028333333333333,0.05221666666666667,0.053108333333333334,0.049633333333333335,0.0534,0.034375,0.040141666666666666,0.03414166666666667,0.03339166666666667,0.03941666666666667,0.038725,0.026883333333333332,0.02266666666666667,0.0146,0.022458333333333334,0.031241666666666668,0.0454,0.028316666666666667,0.0295,0.011866666666666666,0.011133333333333334,0.008158333333333333,0.012075,0.0063,0.0029333333333333334,0.002916666666666667,0.0048,7.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504604,Mocajuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,0.00023333333333333333,0.0008583333333333333,0.0004583333333333333,0.0011916666666666666,0.004541666666666667,0.006816666666666667,0.006666666666666667,0.008183333333333334,0.007166666666666667,0.007533333333333334,0.010183333333333334,0.015875,0.0249,0.030341666666666666,0.059175,0.059541666666666666,0.0444,0.051658333333333334,0.06956666666666667,0.07549166666666667,0.07261666666666666,0.07249166666666666,0.05851666666666667,0.07614166666666666,0.05383333333333333,0.056758333333333334,0.052575,0.043125,0.0189,0.00375,0.005725,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
